,userId,productId,rating
69012,720,11387,5
165108,2746,12411,5
265409,6453,43766,5
270115,6649,31780,5
203316,3838,91397,4
71823,749,48574,4
264,0,264,5
260041,6255,35352,4
245286,5649,1921,5
1093,6,1067,5
129763,1856,72131,5
47659,390,35583,5
114021,1465,51819,4
184713,3082,10459,5
173718,2883,84529,4
212949,4085,87248,3
75453,792,39331,5
260340,6264,63229,5
87717,1012,33816,4
241533,5479,31433,5
90397,1050,57222,4
90414,1050,57235,4
44703,356,33820,4
281784,7252,76140,4
5133,31,4713,2
275783,6965,55509,4
99952,1191,18949,5
206536,3891,17408,3
37891,314,22852,5
95416,1114,18312,5
40240,330,1825,3
235883,5157,66575,3
279540,7134,53150,5
17368,158,14457,5
78553,860,34956,5
107585,1343,12477,4
192000,3360,14010,5
80629,902,6913,5
32704,272,12336,5
85471,974,54611,4
211875,4038,87346,4
150653,2413,78708,5
131192,1914,490,3
258552,6178,24665,4
134909,2010,14437,5
42557,342,32361,5
178795,2939,85619,2
260023,6255,85491,4
124733,1728,70334,5
179743,2944,31868,2
70750,738,1992,4
121972,1665,11868,5
271041,6707,103344,2
66243,667,45483,5
230874,4897,43512,4
183443,3042,51394,3
235982,5160,2634,5
19505,191,15981,4
43340,347,1845,3
71251,741,48295,5
180355,2969,43641,3
103104,1260,3575,5
53893,466,38963,5
269455,6618,66193,4
146816,2330,77503,4
167039,2780,65944,4
98008,1144,53762,5
208225,3928,75361,5
282167,7267,104856,4
115177,1493,66958,4
17614,165,14642,5
78423,859,51473,4
213125,4098,20801,4
50758,418,3454,4
198847,3687,40106,5
127842,1799,71328,5
193631,3410,78707,4
100335,1198,520,4
79213,883,3961,4
276346,6994,26369,5
100662,1206,61585,3
201716,3797,26176,4
65177,645,45028,5
247117,5706,100055,5
155196,2511,2028,2
246162,5662,92277,4
68637,713,46789,4
19510,192,764,4
176918,2923,56897,4
142850,2233,76236,3
13797,115,11663,2
212679,4070,75937,5
152642,2448,79358,5
101022,1222,61726,3
36868,304,28433,5
106180,1313,30773,5
10667,74,9220,4
134760,2003,9129,5
78608,863,8328,5
117290,1541,67407,2
273184,6829,2780,4
248592,5777,90806,5
222696,4582,53727,4
280989,7210,632,5
259479,6227,39002,4
175385,2907,84490,4
12488,98,10642,3
144403,2267,76722,5
158876,2592,4075,5
249961,5835,16915,2
112448,1444,62254,5
220338,4453,95021,4
154241,2487,31916,4
114815,1482,66876,4
208643,3939,30863,5
257193,6114,53127,5
257755,6149,26345,3
99628,1186,8705,5
163908,2718,23307,4
104166,1276,12512,5
171418,2848,22085,5
163841,2717,31658,5
158757,2585,4194,5
5076,30,4663,5
215216,4204,24988,5
117189,1541,3514,4
97754,1141,60449,4
112905,1445,8886,5
23192,230,18627,5
193902,3420,89105,5
118527,1569,5304,3
224797,4700,1959,1
120318,1628,68749,5
13743,114,11613,5
204785,3860,42263,5
261769,6330,102292,4
95625,1116,59300,5
224202,4676,31111,5
83547,940,13433,4
118806,1579,4368,3
64960,639,44905,4
280355,7186,71525,4
263605,6404,74750,2
74394,770,8627,5
169824,2827,83666,5
55244,480,22402,5
236077,5163,65578,1
144758,2279,3958,5
125897,1743,17305,5
184128,3065,86898,5
100778,1209,41866,5
12375,97,4369,5
62853,590,43839,2
240088,5388,67128,4
189467,3252,7213,4
158685,2582,11023,5
110057,1400,12895,5
257194,6114,63128,4
133417,1981,1822,4
7682,56,685,5
82513,929,4051,5
283864,7361,38233,5
81804,915,27856,4
257139,6111,45215,2
68657,715,37410,4
226758,4760,96440,2
261434,6319,24792,4
63613,615,44264,4
41949,341,14941,5
94456,1103,1082,3
153019,2455,56897,1
240674,5417,47398,5
180149,2963,85871,4
158036,2574,2634,3
195837,3517,24303,3
61112,574,42964,4
63423,602,44160,5
12193,97,10374,5
124889,1731,70422,5
249791,5828,35141,5
76918,831,360,4
87443,1012,11903,4
82458,927,7815,5
75559,793,50147,5
35972,293,27875,4
254227,6023,12473,5
13525,111,11444,3
219158,4411,79493,4
27562,250,22013,3
281987,7260,41910,5
189356,3246,65787,5
125457,1738,48365,5
16838,147,14051,5
48893,400,2977,2
267061,6509,21285,1
104970,1286,3573,5
214923,4185,51836,5
108478,1363,64667,2
160559,2658,17131,5
264372,6417,94139,5
36817,304,20137,4
108281,1359,64590,4
141214,2181,4351,5
222735,4583,95597,2
15741,135,13193,5
193768,3415,37821,4
31959,268,25311,5
116690,1521,4352,3
104545,1280,14438,5
132359,1956,72980,4
109258,1378,33001,5
196133,3538,40892,5
84558,957,51834,5
79787,898,4693,3
1171,7,1138,3
222985,4599,14864,1
172667,2872,45248,4
199101,3693,16625,5
251109,5915,24790,5
54549,479,2039,5
242817,5541,68849,5
6506,46,5883,5
9606,65,8372,4
202113,3803,83723,5
220228,4449,83036,4
14229,121,12030,5
161650,2681,63847,5
260983,6297,13626,5
145689,2301,63790,5
161619,2681,17980,5
74210,766,14196,5
170461,2838,12835,3
155832,2525,80543,4
88972,1029,56437,5
269322,6604,24926,4
4213,19,3952,5
64562,634,44726,4
248615,5778,10815,5
53802,465,4338,5
116390,1518,67270,3
257316,6123,75127,4
251506,5946,76110,4
213957,4141,2739,5
233398,5037,97731,4
158641,2580,81159,2
84028,950,4439,4
261327,6313,34074,4
275298,6930,12481,5
27768,252,22176,4
104285,1278,18946,4
142017,2219,38420,5
79897,900,29171,5
163623,2714,82439,4
15676,135,13146,4
61469,578,41971,5
259222,6207,60838,5
223592,4635,57490,4
153654,2473,79697,1
10218,71,4726,2
233576,5046,11992,4
105436,1295,54142,4
128492,1813,71645,5
143773,2249,4369,5
39044,330,29810,4
240213,5396,4054,4
136358,2035,74184,5
220045,4447,17398,5
251782,5957,85243,4
109343,1380,59011,5
10997,82,9458,4
138585,2088,74813,4
82960,931,53567,4
268246,6553,16618,4
29387,256,6400,5
137581,2057,74431,4
72818,750,48846,5
205051,3863,78589,5
18201,173,15024,5
50227,415,37047,2
243492,5565,10703,4
197800,3618,8861,5
127535,1793,135,5
191325,3342,88643,3
252637,5971,53176,4
262661,6375,102403,3
60759,574,42767,5
236018,5162,66059,4
347,0,347,5
180045,2956,83645,1
191334,3342,34631,4
52667,440,5517,5
25446,239,490,5
161446,2678,12609,5
236468,5191,98371,4
7764,59,6935,5
163916,2718,2754,5
53364,454,2049,3
173821,2884,67114,5
52262,438,38048,5
211966,4038,24662,5
216994,4312,94339,5
188417,3208,87954,4
164613,2733,2049,4
279481,7130,99447,3
162682,2698,6498,4
119631,1604,15380,3
26361,244,20238,5
246225,5662,58935,4
264614,6423,76888,2
221978,4537,95413,5
45124,358,34120,5
102451,1238,62281,4
151963,2441,79146,5
54467,476,39301,4
46529,376,35046,5
74184,766,49388,5
184483,3074,87049,5
273345,6835,19550,5
82728,930,53440,4
166726,2774,15646,5
113512,1457,51373,2
75146,787,625,1
185680,3120,4054,5
9605,65,8371,4
243720,5578,99491,3
91789,1082,4962,4
114198,1468,8855,2
114281,1470,66729,5
121787,1662,69448,5
7022,46,6340,4
4818,27,4442,5
92384,1086,31785,4
127304,1788,71153,4
166360,2771,64298,5
254632,6036,91089,5
143317,2238,4338,3
140504,2159,14438,5
165947,2764,2739,4
11279,86,9675,5
122801,1692,69760,4
220408,4456,15053,5
240297,5405,99030,3
115049,1491,4063,3
192222,3364,88788,5
30940,259,2220,3
262016,6344,24658,4
259144,6199,75110,4
201656,3791,66209,5
39369,330,30095,4
22376,220,18030,4
5272,32,4838,5
218842,4399,94750,5
56250,496,12440,5
15869,135,13296,1
202588,3823,8595,4
20452,194,16667,4
47028,382,35280,2
279644,7143,104581,4
38694,327,29594,4
136390,2036,74192,5
52662,440,38292,5
49404,410,3800,5
200652,3764,90880,5
87023,1004,55491,5
239077,5342,1982,4
11224,85,9635,4
280301,7181,104645,4
129055,1829,24646,2
20359,194,16583,2
237132,5229,14572,5
142963,2236,76273,4
225852,4732,61875,4
165027,2744,10507,3
3052,15,2904,1
181113,2996,57690,5
101463,1229,61941,5
163459,2712,53958,5
93163,1095,7397,5
283141,7323,19680,5
256985,6103,10703,5
108417,1362,64639,5
9269,64,8151,5
70173,726,47751,4
212523,4060,14805,4
202537,3821,91266,5
83017,931,53590,4
133775,1988,10045,1
251238,5926,80693,5
80181,902,15865,5
88990,1029,56451,4
71903,750,31,3
211919,4038,2694,4
123253,1704,53544,5
276627,7004,104153,3
149042,2382,78138,4
2961,15,2821,2
196242,3546,89715,2
141400,2193,2488,3
90944,1055,57470,5
134677,2002,58744,4
261672,6329,26386,4
167086,2781,74862,3
70481,735,8260,3
160598,2658,16993,4
174065,2888,77508,5
96017,1120,59530,2
75489,792,4352,5
167227,2783,10386,3
218824,4398,60998,3
176970,2924,56902,5
57769,525,41091,5
196068,3534,4340,4
148509,2375,69733,4
196338,3548,89732,5
47254,385,35373,4
204649,3859,27229,5
130165,1881,72269,3
182677,3032,86575,5
172419,2867,72996,5
148306,2369,77919,3
221040,4484,87573,5
246407,5670,7146,5
58109,529,31024,5
73102,753,48974,2
222089,4547,80062,4
227346,4781,96543,5
143704,2247,76522,4
250580,5878,100698,5
237934,5279,98629,4
80595,902,52436,5
88976,1029,56440,4
203174,3837,89039,4
104233,1278,37068,4
62710,586,19632,4
233643,5049,12801,4
24764,236,19935,4
268990,6581,103086,4
156177,2535,40856,5
49498,411,6399,4
108297,1359,49717,4
283406,7340,72961,5
105037,1287,22220,3
148093,2363,20779,5
142444,2223,31732,5
126080,1752,2739,3
54987,479,24715,4
249772,5826,57432,5
42270,342,5274,5
219814,4436,56382,5
227778,4796,73063,4
247511,5730,68848,3
122974,1694,8556,2
203747,3846,81074,5
274395,6872,16404,4
157475,2567,51836,1
259702,6241,85205,3
156120,2531,7493,2
47468,389,35486,4
121398,1662,69129,5
43257,347,32743,3
132388,1956,58617,5
56796,508,32846,5
2849,14,2717,5
102216,1232,62211,5
102756,1253,8589,4
101419,1228,17084,5
7334,46,6602,4
88463,1021,56230,5
138335,2082,24772,5
6943,46,6269,5
64085,626,12837,5
170219,2833,43455,5
227596,4796,67037,4
245566,5655,97916,5
195748,3514,15135,5
262112,6348,10703,4
264530,6423,19618,5
5347,33,4900,5
262673,6376,56866,2
261965,6340,60705,5
81508,912,52863,5
59001,538,6400,5
218145,4367,54143,5
205735,3873,65831,4
170742,2840,24665,3
35147,283,2205,5
266977,6509,9051,2
59045,539,41828,3
188886,3228,24959,5
207749,3921,19624,2
186440,3143,10852,5
44376,355,33565,4
243058,5553,30757,1
58982,537,30771,5
220883,4477,95147,5
50846,419,37320,4
184049,3059,68750,4
106644,1326,12379,5
81476,912,52837,4
200338,3755,79075,4
100013,1193,56867,5
33421,272,14998,5
198171,3637,9260,3
17778,166,14763,5
173901,2886,32530,5
24029,233,19278,5
252020,5962,17808,5
272944,6821,27555,2
83322,933,14856,1
254328,6028,64522,3
138777,2095,5126,4
127532,1793,71223,4
23144,229,18591,5
22659,224,18249,3
184319,3071,86393,5
115598,1499,21213,5
44231,355,33439,4
49698,414,36862,4
162004,2685,82060,5
161537,2681,67388,5
236693,5203,12506,4
219177,4412,12379,5
177828,2937,5477,5
114635,1480,66826,5
217598,4350,53211,5
119129,1589,68266,3
280215,7178,632,5
230487,4875,70903,5
159598,2624,38281,4
28440,255,22644,5
101679,1232,62076,4
127183,1782,71113,4
47147,383,34417,5
3659,15,3460,3
97950,1144,1683,4
95484,1114,59237,5
217841,4356,1113,5
61628,578,43253,4
246458,5673,64396,3
156691,2546,513,5
171134,2847,36915,5
129671,1848,40351,5
265827,6464,21741,5
80317,902,270,4
228907,4826,40109,2
85807,979,54836,5
58544,534,41479,2
215960,4250,67908,3
53580,460,38765,5
217490,4345,94463,4
72888,752,48875,4
111928,1436,65907,5
5598,33,5105,5
246828,5690,36643,4
55464,482,151,5
76321,817,5198,1
56485,501,40434,4
119663,1608,68470,4
41237,336,31474,4
190020,3272,19116,5
138463,2086,74766,3
84308,952,5213,4
35777,291,8279,4
54000,468,4340,5
85219,971,54494,5
125796,1743,70685,4
208015,3925,8026,5
173019,2876,79374,4
137239,2051,74353,4
193654,3410,17819,5
262270,6353,13429,1
150496,2412,22220,5
33426,272,26302,4
213045,4092,6728,4
159306,2614,81389,5
106652,1326,44740,5
178457,2939,45695,4
79733,897,52085,5
147741,2354,28217,5
195971,3526,87907,5
254266,6025,31682,5
263865,6404,77682,4
17064,150,14227,4
272815,6814,103567,5
115665,1500,67088,4
124840,1729,70396,5
268076,6541,83663,5
227193,4776,14296,5
187142,3159,60519,4
248519,5773,100314,5
233259,5031,37064,3
76924,831,6593,5
109726,1386,65098,5
92003,1083,8114,4
154449,2487,2707,5
228822,4823,1930,4
66315,669,45504,3
117113,1538,32898,2
226096,4739,96327,5
156934,2551,80854,5
50258,415,37065,1
274049,6858,31489,5
202030,3803,74734,3
226126,4741,35141,5
17728,166,14730,5
35402,289,1048,3
167137,2781,26313,5
233927,5069,8368,4
270011,6642,87204,4
30472,258,24276,4
255890,6075,23236,4
279147,7121,16491,4
33375,272,26268,5
164556,2732,490,5
90476,1050,6785,4
40830,334,31125,3
278262,7093,2621,4
91359,1067,13701,4
211157,4023,60007,4
132407,1956,73005,1
209346,3949,1225,5
270636,6684,103278,4
185670,3120,978,5
27772,252,22179,5
94185,1103,58599,4
106039,1311,2584,5
148811,2380,78045,3
233410,5038,97735,1
148874,2380,4777,1
156737,2547,12475,5
201339,3781,55255,5
77422,845,3775,4
240310,5406,38248,5
119244,1590,4652,5
209072,3945,57649,5
26631,245,21268,4
211675,4035,632,5
95097,1110,57676,5
143660,2246,76502,5
211569,4033,93021,2
198332,3648,2802,5
114328,1472,66737,5
248251,5755,57917,4
155595,2525,80364,3
252740,5976,37093,5
15642,135,13117,1
225398,4717,38287,1
118414,1567,68041,5
126190,1755,8880,4
263122,6390,60854,4
169192,2815,61811,4
99858,1190,40589,5
30306,258,24123,3
256687,6098,34643,1
214332,4162,70318,5
180885,2992,84293,1
148375,2372,22191,5
225125,4706,9976,5
231160,4916,93109,5
31062,259,13690,4
228996,4832,37135,5
43137,346,32673,3
196672,3560,33408,3
149748,2403,78415,5
182724,3032,86587,5
27842,252,22235,5
20384,194,6895,5
69257,720,33653,5
127343,1789,71163,4
236908,5218,98440,5
187167,3159,87619,5
82650,930,53387,3
280485,7189,27225,4
194902,3475,89370,5
142151,2220,75982,3
60709,574,9956,1
244219,5595,99550,2
2068,9,2004,4
267223,6516,96084,5
14681,127,1818,1
166828,2776,11992,1
1938,9,1881,5
147459,2346,77673,5
103117,1260,14823,5
158832,2590,9682,4
112958,1447,66242,4
244087,5592,64080,5
31511,263,25057,4
124250,1724,70134,5
213807,4136,35554,3
245315,5650,53178,4
223905,4653,83246,3
70594,736,47940,5
250554,5876,80979,5
81596,912,52921,5
271754,6765,76234,4
228395,4802,96768,4
224466,4687,96042,5
267535,6528,26343,5
231082,4911,9854,5
229570,4841,1910,5
175233,2905,2802,5
18898,185,15548,4
24185,234,19401,4
222429,4566,95547,5
213414,4121,76509,5
133381,1981,73399,5
671,0,669,5
46485,376,35015,5
179569,2943,83883,3
27821,252,22218,5
281508,7233,34545,5
43603,350,32985,5
240739,5422,26110,4
178998,2941,12727,5
27622,251,22056,5
130290,1886,21287,5
69984,726,47614,4
224012,4658,95925,5
38321,322,13811,5
227251,4777,31658,5
210896,4012,57499,5
44261,355,33465,4
111085,1409,54144,4
244424,5612,16966,3
27724,252,22135,5
100330,1198,21595,4
96659,1120,59873,4
236850,5215,10835,5
202056,3803,83482,5
56409,499,7975,5
167270,2784,62230,5
241092,5446,44900,4
13137,108,11121,4
46589,376,382,5
30002,258,23828,3
179553,2943,84381,4
220694,4470,13429,2
150877,2415,75370,5
152665,2448,40856,5
115502,1496,27188,3
67941,702,46298,5
248716,5783,100359,5
169965,2828,27225,4
162741,2700,52049,5
14136,120,11960,5
74169,765,49380,2
49389,410,10575,5
4049,17,3802,5
179752,2944,632,5
16094,135,13490,4
70468,735,1968,3
254092,6019,12040,4
275422,6933,38226,5
78756,868,7977,5
67014,686,45884,2
74580,775,49577,4
97121,1131,60133,5
11770,90,10044,5
70747,738,2791,3
272685,6811,83552,4
199739,3729,90710,3
61158,574,24662,5
148201,2367,77897,3
197447,3596,89975,3
235769,5153,24662,5
199404,3709,90639,5
198407,3654,7966,4
265602,6459,91803,2
65677,649,45252,5
6969,46,6295,5
271649,6757,83454,5
243833,5584,53839,4
225989,4737,14892,5
131419,1927,1314,5
112411,1444,922,5
15756,135,539,4
13786,115,11652,2
281749,7248,102539,5
174335,2889,23304,3
203421,3839,25251,5
280099,7168,69059,5
60591,574,42653,1
165967,2764,4059,4
198933,3689,90450,4
64839,637,44840,5
2710,14,2597,2
276011,6975,85147,5
179825,2945,9185,5
253525,5999,101193,5
9962,68,8653,4
5735,34,5221,4
143717,2247,26058,3
203084,3832,1116,5
64930,639,44894,3
55285,480,21187,5
181890,3015,47836,5
96852,1120,60002,4
210899,4012,92872,5
88140,1016,33021,5
97243,1132,60195,4
18064,170,1203,4
210988,4016,9255,5
96186,1120,59602,3
158646,2580,81133,3
124353,1725,70189,4
72454,750,48711,4
29214,256,23171,5
179751,2944,81053,5
81571,912,52903,5
114175,1468,60892,4
252405,5966,2802,4
264679,6424,41429,4
206451,3891,24683,5
183818,3050,86806,4
91380,1069,57673,4
201255,3779,90996,5
255562,6065,58887,2
194937,3476,3639,4
125506,1738,70594,3
52778,441,17500,5
156249,2541,80708,4
55802,489,40036,4
215716,4235,28715,3
213180,4100,5668,5
18264,173,15071,4
170275,2833,22334,5
9250,64,8135,5
278253,7093,68476,3
49185,407,2510,5
148984,2380,8856,3
158356,2575,19607,5
142224,2220,76032,2
160751,2658,2707,3
211125,4023,92932,4
188202,3198,75595,4
241578,5481,16670,5
92844,1092,58200,4
152597,2448,73160,5
176794,2923,21274,4
219844,4438,7984,5
127978,1806,71391,2
177588,2933,26314,4
176964,2924,24814,5
135813,2029,14787,4
102835,1256,36899,4
245958,5662,23040,5
141583,2204,2759,4
165522,2753,43740,5
151528,2430,79003,5
204187,3852,63935,5
115044,1490,66910,5
148032,2362,77860,5
259153,6199,54911,3
165055,2744,82680,5
91347,1067,6704,3
120022,1618,68644,5
102799,1255,34590,4
128977,1828,41570,5
117696,1549,20823,4
179896,2948,85815,5
28041,254,4187,5
170988,2847,83904,4
104103,1275,11023,3
80537,902,715,4
224105,4667,28012,4
180168,2964,4150,2
103299,1262,39454,2
216066,4259,29259,5
89296,1029,56626,5
17596,165,2458,2
118507,1567,644,5
154909,2496,80154,5
133945,1991,57405,4
95667,1117,59319,5
199787,3731,90726,4
45438,366,7757,5
234827,5115,46805,5
201967,3802,91154,5
68463,713,46650,4
275106,6918,19561,5
116879,1527,10121,5
37119,306,28606,4
198279,3645,1970,5
202038,3803,31610,4
156597,2544,80798,4
211771,4035,40260,4
223073,4601,95665,5
105217,1289,63460,5
6042,40,5477,4
282413,7285,1035,5
277320,7043,104259,5
213983,4142,38368,2
68949,720,39501,4
67000,684,27993,4
171383,2848,80028,5
173435,2880,26241,4
173738,2883,27593,5
114403,1475,66755,4
22382,221,18035,5
232725,4995,10085,4
272446,6798,80915,4
117882,1553,13876,4
195124,3484,89400,5
10333,73,8961,5
30547,258,24348,4
10720,74,9250,4
85676,976,41115,5
6501,46,5878,5
270414,6673,6890,5
24058,233,4480,4
101750,1232,15725,4
94847,1103,58824,4
174946,2900,84802,4
202777,3827,91203,5
240804,5427,58634,5
24817,236,19977,4
149318,2393,78275,4
116442,1518,10526,3
85284,972,47869,4
244685,5633,2781,5
59421,550,41999,5
231491,4931,654,5
107271,1335,64276,5
234308,5090,73293,5
40963,334,31241,4
184200,3068,25184,3
33703,273,26501,4
69219,720,47164,5
55831,489,40062,4
274436,6876,14077,4
68948,720,25463,4
246112,5662,99906,5
90291,1050,57142,5
150755,2415,78757,4
43491,350,18037,4
91719,1081,57857,4
143940,2250,17441,5
150051,2406,78505,5
199473,3715,4352,5
223044,4600,95660,3
58825,537,41696,5
61883,578,43374,5
136097,2031,37132,5
182721,3032,40945,5
231368,4923,51794,1
68150,708,46443,5
199029,3693,90480,5
84201,952,54085,5
74090,765,49346,4
74529,775,49543,5
207601,3915,92110,4
256367,6088,6664,4
281861,7257,74784,5
134413,2001,36567,5
120507,1636,632,4
49289,408,2781,5
275679,6954,52892,5
21684,207,17545,4
212443,4057,15042,4
43029,346,32614,3
64734,634,6808,5
85397,974,54578,5
244353,5608,41112,2
100558,1203,7591,3
122553,1683,60742,5
76000,808,50352,5
5009,30,4608,4
38642,327,29555,4
278742,7112,83054,5
29853,258,23681,4
274988,6917,56900,5
205712,3873,83883,3
102021,1232,9375,5
146048,2312,14777,5
3945,17,3713,5
231765,4947,97399,5
22604,223,18211,5
281662,7241,61020,5
222005,4541,11869,3
200560,3763,31113,5
101818,1232,62129,1
62731,586,1842,1
196542,3555,12475,5
126846,1772,2787,4
20130,193,2766,5
136197,2032,5408,4
225477,4718,91405,5
206749,3893,84283,2
167461,2787,83100,5
74552,775,49560,3
23839,232,19135,3
69325,720,5322,4
99214,1174,4369,4
99047,1170,58903,4
131140,1912,2739,2
150055,2406,5657,5
84095,952,54027,4
247104,5705,100053,4
110830,1407,2741,1
140931,2172,75516,4
209118,3945,23256,4
1014,5,994,2
246201,5662,85545,5
249227,5801,100436,4
183500,3043,86711,2
164332,2728,21660,5
129267,1834,66334,5
115401,1496,45976,3
145455,2293,34263,5
242649,5527,19665,5
253878,6010,62229,5
116785,1523,4676,5
113017,1447,66267,5
257866,6153,63239,1
2848,14,2721,5
239880,5375,70852,2
88494,1021,41033,5
184501,3074,5949,4
91970,1083,4807,4
164588,2732,82613,5
180753,2986,67974,4
163153,2708,26170,5
101297,1227,2634,5
115677,1500,36933,1
189626,3257,29031,2
61682,578,43277,2
260492,6271,82823,5
211409,4028,58790,5
7027,46,6344,5
92032,1084,32593,2
33573,272,26407,4
85855,982,54857,5
100338,1198,22129,5
259546,6232,101471,4
165500,2752,3789,5
238996,5341,87167,4
115572,1499,27972,5
167347,2785,72070,5
61836,578,12854,4
164292,2728,44768,5
274789,6901,103838,5
170207,2833,57387,5
58389,534,37503,5
134453,2001,1987,4
59811,560,42183,4
33307,272,5310,5
259978,6255,102102,5
258808,6187,38355,2
83164,933,53643,5
239096,5343,75862,4
80940,906,23169,5
240147,5393,73754,5
146762,2330,2701,4
237082,5227,57425,5
103200,1260,5220,3
21829,209,1314,3
209954,3970,92521,5
61037,574,42911,5
52370,438,3483,5
3024,15,2877,2
143417,2238,12022,4
200024,3741,16260,5
48643,397,12761,4
115788,1504,67125,5
230861,4896,21116,4
277789,7072,42263,5
180771,2988,86097,5
93750,1095,8293,4
279195,7121,46070,5
83003,931,2476,4
185407,3111,81839,5
210414,3992,27820,5
92011,1083,25840,5
187200,3160,2781,5
244593,5626,74907,5
237556,5255,2739,4
67805,699,3623,3
161227,2668,13614,5
79511,891,13742,2
112560,1444,24770,5
132128,1954,9143,4
15989,135,13400,4
209168,3945,15198,3
204514,3858,85279,5
131150,1912,56972,5
203005,3830,91343,5
94056,1102,28577,4
22345,220,18010,5
204309,3854,40187,5
194504,3458,14569,5
146380,2322,77359,5
87783,1012,55979,5
76511,824,722,4
125557,1738,70624,4
262823,6380,102418,4
69013,720,47018,4
279583,7139,4341,4
122013,1665,37150,5
104643,1282,490,5
32978,272,26009,5
279763,7150,49075,4
139351,2108,38507,5
176760,2923,73099,4
35355,288,27522,5
175635,2909,42641,4
107432,1338,924,5
59015,539,41804,5
95035,1108,10891,2
247427,5726,1888,4
139290,2106,74995,5
212805,4077,26223,5
150536,2412,78665,5
45965,374,34663,4
272880,6819,103573,5
122718,1688,45400,1
237836,5277,81074,1
270939,6699,92319,5
250938,5902,100760,2
170140,2830,1952,4
143486,2240,4063,1
217908,4359,1113,1
83388,935,40779,4
120538,1636,68835,5
140672,2164,75400,5
21070,199,17114,5
184085,3063,4054,5
205928,3873,80028,4
155393,2515,2512,4
162157,2687,1055,5
147942,2358,632,5
20920,197,17009,3
267544,6529,85499,5
137201,2050,69884,2
80911,906,52568,4
240323,5406,70742,4
278370,7099,83554,5
74522,775,49538,5
183791,3050,86798,3
190938,3321,69102,4
154311,2487,79919,3
179226,2943,81811,4
219613,4425,94874,5
28046,254,22365,5
219668,4428,70233,5
214125,4149,26015,5
237272,5235,74411,2
225644,4724,15509,5
249650,5823,27259,5
194242,3444,16407,5
219941,4443,18665,4
211935,4038,7024,4
100693,1207,2041,4
240304,5406,37062,5
4832,27,4456,4
165180,2747,4059,3
175478,2907,7538,5
255253,6053,16181,1
118099,1561,1818,2
109355,1380,64946,5
218766,4393,94727,5
256820,6099,101611,5
57194,516,40558,5
272902,6820,100670,3
140510,2159,43051,3
114209,1469,22401,5
118551,1569,68072,4
151538,2431,52707,5
40216,330,30775,3
217519,4346,65148,4
95165,1112,16866,4
238845,5328,57530,4
164861,2741,27235,1
224790,4700,91997,4
76251,817,50462,5
38001,316,6883,3
45813,373,34566,5
41412,336,31592,4
78912,874,14617,5
34377,278,9686,5
97683,1140,60424,5
114368,1474,66746,4
202312,3811,91216,1
157314,2562,27240,1
126580,1762,26027,5
240454,5410,8680,4
168970,2808,64242,3
201818,3800,2634,1
262704,6378,45803,5
155822,2525,80534,5
47678,390,28816,4
178820,2939,2621,2
249414,5807,20352,4
214758,4177,88018,5
247646,5737,100144,4
89646,1038,11706,5
189771,3262,6400,5
156690,2546,24775,5
277784,7072,16974,5
169725,2826,83641,4
95148,1112,539,5
190619,3304,490,3
141419,2194,9357,3
62807,587,5213,5
114236,1469,66710,5
189783,3262,88288,5
37554,308,22376,3
271941,6773,63512,4
259790,6246,102080,5
172037,2864,59996,5
91931,1083,48602,4
115719,1501,67108,5
143824,2249,27225,3
76663,824,31859,5
81719,914,4595,5
172487,2869,84278,4
46284,375,34859,5
207411,3910,92070,2
221481,4504,14794,5
116185,1515,29741,3
177270,2928,85297,4
68810,718,32825,2
100166,1197,8370,5
66532,677,45617,5
172257,2866,84208,5
268909,6579,83581,3
39555,330,30260,5
139932,2137,57795,5
200461,3761,90849,5
145347,2291,76972,1
90627,1054,8584,3
131053,1910,2584,5
228156,4801,96060,3
93048,1095,2447,4
248902,5790,37566,4
8533,64,7558,2
155502,2518,4150,5
282988,7313,50343,4
8949,64,7883,4
58756,537,41639,5
220409,4456,15077,5
263468,6404,5696,2
414,0,414,5
77469,845,31900,4
227750,4796,96615,3
268460,6561,27221,2
114322,1472,66733,5
148004,2362,12379,5
155952,2525,80634,4
26888,247,21484,5
223476,4626,23164,2
235407,5136,98103,5
274191,6865,103716,5
125516,1738,70603,4
19351,189,15856,5
250388,5866,84010,5
173694,2883,79338,4
66923,681,41059,5
250768,5889,98349,3
157922,2573,1428,4
218543,4384,4490,4
213977,4142,64410,4
203080,3832,67734,5
3636,15,3350,3
224883,4701,16491,5
276474,6999,104134,5
38501,326,26530,4
163492,2712,82404,4
160246,2645,11731,5
57085,513,15618,5
19021,186,15635,3
212534,4061,93177,5
39129,330,29882,4
149263,2392,13883,5
25549,240,20485,1
140638,2163,75386,5
187538,3173,87672,5
147511,2347,77683,4
131406,1927,360,5
114186,1468,23193,4
46903,377,35204,5
270175,6652,25251,5
2691,14,2578,3
135120,2014,73893,5
108424,1362,11023,4
268524,6563,88132,5
36591,302,17477,5
281997,7260,104826,5
95668,1117,59320,5
279587,7139,2680,5
136120,2032,74135,5
40768,332,584,5
180718,2984,86083,4
251326,5931,1982,5
119757,1613,9957,4
276594,7001,60854,4
67094,690,45915,5
237086,5227,98481,5
226563,4754,1839,5
137151,2048,46699,5
205843,3873,37222,4
231545,4932,32575,5
40026,330,30657,5
67767,699,1683,5
21537,204,17436,5
201908,3801,91139,5
216139,4263,9193,4
179484,2943,1842,4
93742,1095,4565,5
194138,3436,16455,5
